,x,y,z,cluster_labels_baseline
625,5.671227,0.2586534,7.153489,LRMP
626,4.7780604,1.73235,6.06351,LRMP
627,0.9967317,1.503879,3.3203216,VLR
628,5.3383417,0.3708575,7.435479,LRMP
629,-0.88044477,-1.6551032,6.5403833,VLR
630,5.648705,0.2213318,7.9872565,LRMP
631,8.624588,7.4324923,6.92564,HRVP
632,7.313066,1.5255642,4.8975205,LRMP
633,6.7686234,-0.23820616,6.71218,LRMP
634,10.538781,4.8344646,6.679912,HRVP
635,11.231734,3.9054856,6.205411,HRVP
636,1.2659444,4.5278025,3.3742812,LRHB
638,6.0068917,1.1407785,7.5797086,LRMP
639,3.1568606,-1.2755548,3.3971477,VLR
640,2.3036451,-2.1476226,6.38825,VLR
641,6.138497,4.2887316,9.188268,HRBF
642,0.30141854,1.2203407,5.609669,VLR
643,8.048112,3.256128,4.2150383,LRMP
645,2.5218332,2.363055,6.9773335,HRBF
646,3.030842,0.064417236,4.791194,VLR
648,4.724181,4.4731574,6.5884395,HRBF
649,4.4389777,-1.7646415,6.3332953,LRMP
650,2.100408,-0.13119431,3.2942142,VLR
651,8.541065,0.559523,6.7340674,LRMP
652,4.727677,3.733546,2.3511522,LRHB
653,1.568388,5.2673297,3.0662324,LRHB
654,6.634066,7.16325,7.6473365,HRBF
655,6.4959664,3.643763,8.06395,HRBF
656,-0.29277924,-1.0812942,3.729289,VLR
657,1.6653674,-2.4062207,6.5155807,VLR
658,4.471502,1.182996,4.0304623,LRMP
659,9.328641,3.6037123,6.9760113,HRVP
660,6.8699636,1.7273978,4.805658,LRMP
661,0.7853695,3.805615,3.7559035,VLR
662,2.915034,0.77966046,5.6906977,LRMP
663,7.3139267,2.3359146,4.9787793,LRMP
664,0.9039884,1.8312945,6.1794043,VLR
665,5.6452513,7.9688935,5.399723,HRBF
666,1.8064998,0.68616396,3.2551167,VLR
667,6.121291,4.2894588,9.4388275,HRBF
668,2.423391,0.7831596,2.206294,VLR
669,3.0754328,3.3784423,7.781244,HRBF
670,7.0189404,0.28678456,5.7618165,LRMP
671,6.884522,6.4736514,7.713943,HRBF
672,1.7721872,0.7926232,8.567736,VLR
673,6.031911,-0.09175868,6.3186855,LRMP
674,2.103977,-2.4885223,6.5261655,VLR
675,3.0581987,-0.45125946,4.73896,VLR
676,2.6673806,1.6543232,5.148178,VLR
677,3.2838717,3.5124505,5.617526,HRBF
678,1.1284702,4.6187167,5.7231803,HRBF
679,10.428672,4.5851398,6.6153784,HRVP
680,6.9408374,-0.26630563,5.1217794,LRMP
681,1.0654557,4.4507594,4.467136,VLR
682,0.1705912,-2.6622787,5.699529,VLR
683,5.241275,5.042251,7.590719,HRBF
684,2.8583298,2.3110023,2.668456,VLR
685,4.716367,0.5377465,4.49728,LRMP
686,6.191482,8.016227,6.7789383,HRBF
687,6.259734,-0.65771437,6.561024,LRMP
688,6.4837265,7.1363354,7.999269,HRBF
689,8.335562,1.1301439,7.2069216,LRMP
690,6.8463225,2.718282,6.808071,LRMP
691,7.231853,10.904305,3.0036328,HRIR
692,7.0154104,7.733026,7.8343906,HRBF
693,4.3507032,5.649791,5.8108573,HRBF
694,5.5748997,0.500531,7.3180637,LRMP
695,2.2177074,-0.64147145,5.294867,VLR
696,1.7169801,-2.80579,4.924904,VLR
697,7.6173053,5.87923,8.174876,HRVP
698,3.5083313,-2.4171095,4.931781,VLR
699,-0.7430743,-1.7615664,4.420119,VLR
700,1.0367361,-0.7225196,3.5594547,VLR
703,7.537425,3.5670774,8.0464525,LRMP
704,2.3174589,-2.2164505,5.10653,VLR
705,-0.48595,-0.29515755,3.024118,VLR
707,-0.38356477,1.3239635,6.330059,VLR
708,0.30897766,1.1249568,5.9055266,VLR
709,3.341573,2.3483965,2.6682563,LRHB
710,-0.814768,-1.7964486,6.394607,VLR
711,3.6622531,-2.140934,6.7007036,VLR
712,5.9576764,7.4839683,7.277839,HRBF
713,2.2990146,0.13719006,6.1413603,VLR
714,-0.88838285,-0.6448041,6.875359,VLR
715,2.4882708,0.7824872,7.01983,LRMP
716,3.1888843,-0.14484276,5.676847,LRMP
717,7.389491,7.2891107,3.993724,HRIR
718,8.077117,4.806457,7.3927555,HRVP
719,8.060303,9.470563,5.511761,HRIR
720,3.3194838,-0.64460635,6.1957912,LRMP
722,10.70085,4.8508425,6.188651,HRVP
723,4.5582213,-0.47027087,4.615018,LRMP
724,3.6624296,-1.3373836,4.522879,VLR
726,2.6926942,2.47975,4.900236,LRMP
727,1.973252,2.3208935,2.5056038,VLR
728,7.798958,9.34164,2.238956,HRIR
729,6.576994,5.15244,2.0343883,LRHB
730,8.118952,9.945923,3.7384384,HRIR
731,5.002456,0.21517543,4.8748603,LRMP
732,7.6174903,1.7434952,5.201527,LRMP
733,11.203001,3.6851044,6.324657,HRVP
734,4.5762005,1.6064118,6.4336643,LRMP
735,0.3019618,-1.0700355,3.693338,VLR
736,4.7795815,7.664643,6.40417,HRBF
737,6.4910774,-0.49485373,5.198586,LRMP
738,1.5933547,-0.5979871,4.97319,VLR
739,3.502817,6.00632,7.305743,HRBF
740,4.7686143,4.186695,8.743405,HRBF
741,9.056371,1.8746514,6.4221888,LRMP
742,9.646146,2.89775,6.3793817,HRVP
743,5.9388537,4.7114797,6.6775503,HRBF
744,4.638705,6.495262,6.1645117,HRBF
745,3.1200683,-0.59676707,7.1815534,VLR
746,5.2973514,2.1787848,8.122142,LRMP
747,5.37545,-1.0718013,4.469293,LRMP
748,1.9602975,-0.54530454,5.649227,VLR
749,4.804413,1.0689356,7.8701515,LRMP
750,2.9468448,0.34430566,5.6221476,VLR
751,7.863613,5.792809,6.387996,HRVP
752,0.89288425,-0.6543533,6.4121184,VLR
753,5.990254,0.24484687,7.56377,LRMP
754,1.600911,-0.51078016,8.207301,VLR
755,5.911399,1.2375942,5.768598,LRMP
756,1.743886,2.1019356,5.493048,VLR
757,6.3929267,3.395869,7.590267,LRMP
758,-0.4259435,-1.327787,5.630634,VLR
759,7.1206694,2.614757,4.6572423,LRMP
760,7.942871,3.049281,7.909385,LRMP
761,2.9216623,-1.1934686,6.513612,VLR
762,2.4581213,-1.6934626,4.4115644,VLR
763,1.4475569,3.4471326,5.897871,VLR
764,5.411706,5.4793553,9.04431,HRBF
765,2.7566485,3.0470302,8.588782,HRBF
766,6.0782957,5.3892474,-0.00626679,LRHB
767,6.7663565,9.371285,5.558975,HRIR
768,2.3839617,-0.6315727,2.5455496,VLR
769,5.0856686,-1.0226743,5.288353,LRMP
770,3.476783,-1.962941,6.7762055,LRMP
771,5.3785167,-0.35592914,5.541065,LRMP
772,5.330451,1.452706,6.6167936,LRMP
773,1.9696579,-2.456868,4.728781,VLR
774,1.045064,1.5928366,4.069229,VLR
775,6.890402,4.746307,6.3846354,HRBF
776,4.20735,-1.1734468,4.668594,LRMP
777,1.7712357,1.8408501,6.7887444,VLR
778,4.453137,-0.8544511,5.656778,LRMP
779,7.5933943,1.2002964,5.7319436,LRMP
780,-1.1770024,-0.54217553,5.640229,VLR
781,2.8982587,5.2040095,6.880293,HRBF
782,1.8502308,3.3140588,7.329332,HRBF
783,-0.54350793,-2.3877404,5.361592,VLR
784,5.961956,5.1280856,4.525732,LRHB
785,8.971982,7.6308045,6.6287117,HRVP
786,5.5492797,-0.12611245,4.3571386,LRMP
787,3.4343936,-1.446864,5.6796246,VLR
789,4.4305077,-0.60466516,6.486498,LRMP
790,4.8461943,1.3962008,8.179498,LRMP
791,6.5461793,3.189163,7.1499104,LRMP
792,5.305306,1.3310087,7.964844,LRMP
793,4.2971773,-0.80831784,8.121408,LRMP
794,6.8334837,0.80120873,5.145205,LRMP
795,1.764633,1.6977043,3.7841005,VLR
796,0.09396805,-0.5863866,4.3015895,VLR
797,1.7979901,-2.0926523,4.5470214,VLR
798,0.9141283,1.5618852,5.0363555,VLR
799,9.268348,3.2834969,7.5330014,HRVP
800,5.5667357,6.267898,7.7362065,HRBF
801,5.591355,6.8796954,7.5146136,HRBF
802,2.4497933,4.9851055,4.55554,HRBF
803,2.4919028,5.643299,5.6698503,HRBF
804,2.953707,0.8113165,7.28923,VLR
805,2.3027573,1.7591094,6.5380282,LRMP
806,7.34533,10.779996,4.310686,HRIR
807,8.193421,3.3898962,8.272864,HRVP
808,3.0231276,-1.4014014,3.9787169,VLR
810,5.3608065,5.741126,6.205292,HRBF
811,5.0903726,4.580572,4.188951,LRHB
812,1.3429794,-1.3254119,7.4103994,VLR
813,0.3633307,0.6500994,7.570202,VLR
814,10.679493,3.627466,6.959385,HRVP
816,8.362505,0.85515803,6.3635244,LRMP
817,1.0435593,-1.5017473,3.6785705,VLR
818,6.204871,5.9360313,6.6136427,HRBF
821,1.4164588,-0.945878,7.647324,VLR
822,1.632641,-2.5014887,5.506659,VLR
823,-0.42861554,-1.5932811,4.8706775,VLR
824,-0.8092807,-1.0278441,3.3968282,VLR
825,6.7792215,0.39367008,7.5084043,LRMP
826,4.7542586,1.9383204,9.316721,LRMP
827,0.3707119,1.3822446,6.180333,VLR
828,8.647493,3.2331657,6.7095957,HRVP
829,2.4280136,4.3617187,4.7008076,HRBF
830,1.5848285,3.0219893,4.98636,VLR
831,-0.6726172,-0.91563624,6.220861,VLR
833,3.5366893,-0.5954688,4.901954,VLR
834,2.2525415,3.0658126,6.6790805,HRBF
835,2.502127,4.4337063,5.208605,HRBF
836,6.7056694,0.95829177,6.2823086,LRMP
837,3.8422034,0.33971083,4.7015104,LRMP
838,6.2073293,-1.085605,6.4094167,LRMP
839,8.503803,5.7606244,6.4408593,HRVP
841,1.8260052,2.33593,6.85849,HRBF
842,3.3020039,-0.6776056,5.121479,LRMP
843,0.87280416,-0.5195509,7.753765,VLR
844,-0.1872075,-1.3262407,6.763274,VLR
845,0.94978225,3.3710866,3.626937,VLR
846,9.034379,3.2308009,5.7706695,HRVP
847,7.5707135,6.2681885,7.754624,HRVP
848,9.410047,5.0081534,6.2095866,HRVP
849,10.73865,3.5062299,6.1366024,HRVP
850,5.3006425,3.551589,9.049923,HRBF
851,6.9053726,11.096005,3.0899472,HRIR
853,6.4947796,6.6222873,8.047872,HRBF
854,2.004493,-0.8329776,8.016265,VLR
855,6.571099,5.642328,6.439464,HRBF
856,2.9660885,4.6038747,3.573713,LRHB
857,2.4393775,-1.200046,7.0126405,VLR
858,3.690451,0.71805304,3.2553496,LRMP
859,2.4524727,-0.20352095,2.2728727,VLR
860,0.16184896,-1.4002658,4.2874074,VLR
861,3.8815162,-2.2974935,6.151482,LRMP
862,1.5827774,-0.37888283,2.5516706,VLR
863,1.7484195,2.4841514,6.867592,HRBF
864,9.281733,7.9397655,3.9533532,HRVP
865,2.2967756,3.5174968,5.92299,HRBF
866,2.019977,1.3579454,5.3550878,VLR
867,7.4948707,1.4915787,4.9796233,LRMP
868,-0.26049665,0.049835656,3.8807206,VLR
869,1.6667311,2.03841,3.0245667,VLR
870,-0.48288634,1.3091958,4.1488643,VLR
871,-0.23054507,-1.9744542,4.4077835,VLR
872,8.940498,3.2526824,6.6868415,HRVP
873,2.3029473,-2.2001023,4.04482,VLR
874,4.5776033,2.887024,2.491765,LRHB
875,6.798168,0.18117937,7.266921,LRMP
876,4.2843313,6.3262105,8.336876,HRBF
877,2.2181802,-0.90676904,5.6864343,VLR
878,2.9741886,0.9425545,6.4829082,LRMP
879,4.710958,-0.18944936,4.432602,LRMP
880,1.4043298,-2.5640666,6.0027475,VLR
881,6.199257,0.74969685,4.035028,LRMP
882,-0.105403975,-1.1054084,4.7803607,VLR
883,9.621362,3.8476171,6.6395407,HRVP
884,2.038255,0.14264037,3.2519314,VLR
885,2.5077672,-2.2773685,4.7533636,VLR
886,1.6857544,-0.5637686,4.955473,VLR
887,8.006811,6.569576,6.5817666,HRVP
888,7.1967125,6.5237956,7.8357654,HRBF
889,5.3345656,7.2832656,5.7968464,HRBF
890,6.383776,7.151375,7.0006704,HRBF
892,2.706315,-1.0646157,4.0066457,VLR
893,0.64051926,-1.0020511,5.7749276,VLR
894,5.3143706,-0.94837534,6.50946,LRMP
895,1.6439786,-0.5315498,6.7919784,VLR
896,-0.61749315,-1.4975404,4.164551,VLR
897,7.178334,5.9380803,7.6583147,HRBF
898,5.215002,0.33657518,8.315411,LRMP
899,2.6582718,-0.39437723,8.5550785,VLR
900,-1.0448503,-1.6790159,5.8311253,VLR
901,4.914422,-0.27725357,4.8214884,LRMP
902,6.8297486,4.728832,6.3496776,HRBF
903,-0.5263547,-0.41388607,7.1258216,VLR
904,3.4711514,-2.334328,4.531769,VLR
905,-0.31571838,-1.9498445,6.3325896,VLR
906,5.8749747,7.5729213,8.385702,HRBF
907,8.620969,4.1286626,8.2941265,HRVP
908,3.3397605,-1.1570643,3.2954583,VLR
910,0.97932,0.79543394,8.264713,VLR
912,3.3921962,2.3326638,3.4694073,LRHB
913,7.579705,6.7231803,7.9829926,HRVP
914,2.7701817,2.413378,2.4777813,LRHB
915,8.753108,0.9252902,6.1078396,LRMP
916,3.9734492,6.4002857,6.00775,HRBF
917,7.077288,2.5844302,4.3487806,LRMP
918,-0.6442843,-0.66652477,5.902392,VLR
919,1.6810664,0.21132158,6.912673,VLR
920,3.946308,-0.39486414,4.5718136,LRMP
921,5.677667,7.736053,7.3176613,HRBF
922,9.129973,5.3493514,7.4669566,HRVP
923,1.8745929,5.1279435,5.2416244,HRBF
924,2.3222942,-0.76172,4.495784,VLR
925,5.5657945,2.5431757,9.355996,LRMP
926,0.706135,-1.7668054,6.636994,VLR
927,2.685614,2.9875076,1.9702189,LRHB
928,5.5598083,4.4505644,4.1400394,LRHB
930,6.5353665,7.123824,8.172885,HRBF
931,3.7927728,0.60827315,2.3692281,VLR
932,2.6753967,2.3615804,5.9156594,LRMP
933,7.749339,6.27587,5.498625,HRVP
935,2.423452,4.944841,5.299415,HRBF
936,6.1043,-1.1734195,6.7937846,LRMP
937,7.7460523,3.485752,8.118072,HRVP
938,-0.62700146,0.11134076,6.136601,VLR
939,0.63897866,-0.17696074,6.2756405,VLR
940,0.6920977,-1.233885,5.3709807,VLR
941,3.3241098,2.9575698,6.9941115,HRBF
942,4.07536,6.991808,6.0755944,HRBF
943,6.3275785,6.7413807,5.609719,HRBF
944,-1.0416318,-0.79023826,5.3708525,VLR
945,4.093626,1.243465,7.9599504,LRMP
946,5.1909485,0.55846745,7.23736,LRMP
947,1.2884048,1.3536499,2.6448412,VLR
949,5.4706573,3.1586158,5.1091313,LRMP
950,3.8644974,5.032275,6.6281605,HRBF
951,8.279906,8.102695,6.350359,HRVP
952,3.946696,-1.1271862,5.496425,LRMP
953,-0.32487968,-1.0508729,6.9020824,VLR
954,-0.61564744,-0.8805555,6.144991,VLR
955,5.9413543,5.0481973,3.7675917,LRHB
956,6.252267,3.6222363,7.327338,LRMP
957,-0.8775199,-0.6537202,5.618547,VLR
958,6.727995,4.648453,8.927167,HRBF
959,10.876817,3.4834044,6.486752,HRVP
960,4.6047044,-0.97114015,5.9863524,LRMP
961,4.490305,4.5658813,3.4736416,LRHB
962,3.4154606,-0.14072435,4.683523,VLR
963,3.84716,-1.7995383,5.8270164,VLR
964,2.5741653,2.0881617,6.6294913,LRMP
965,2.2012339,4.8258395,5.046612,HRBF
966,3.3138878,-1.6255138,6.085786,VLR
968,-0.8407375,-1.095705,6.2884007,VLR
969,8.8591,3.977253,4.928949,HRVP
970,1.8062265,-1.4174217,4.305376,VLR
971,6.8040953,5.925485,4.7649045,HRVP
972,3.4703777,0.6546,5.237542,LRMP
973,7.787883,7.3372827,8.120587,HRVP
974,6.688633,1.6300972,8.413018,LRMP
975,5.243675,1.9783939,3.6636713,LRMP
976,4.088546,0.043836933,4.820948,LRMP
977,1.2546827,0.9574243,7.856265,VLR
978,4.915123,-0.33684304,4.620847,LRMP
979,6.55985,4.4588447,9.409983,HRBF
980,2.322829,0.033155225,7.5398088,LRMP
982,2.5741675,2.0015483,2.9131432,VLR
983,8.088399,7.03761,8.316041,HRVP
984,5.9048467,4.794597,8.979894,HRBF
985,8.568581,1.4606851,5.1879797,LRMP
986,1.0929083,-2.622496,6.0181284,VLR
987,3.6972187,1.7635696,8.813527,HRBF
989,3.2285054,4.810261,7.6216516,HRBF
991,0.77565646,-1.3023093,4.19399,VLR
992,3.5006483,-0.9957268,2.7549343,VLR
993,2.4505808,0.47371987,7.9064555,VLR
995,7.948561,6.2144313,6.8047924,HRVP
996,5.204634,1.648867,7.3887854,LRMP
997,5.9959636,5.1566715,4.5142097,LRHB
998,6.1242647,0.71974653,6.3509817,LRMP
999,6.365813,4.8219013,4.355494,LRHB
1001,7.6663017,0.45422217,6.950804,LRMP
1002,9.245632,7.3509283,6.9874306,HRVP
1003,3.4110153,1.0108879,5.0660777,VLR
1004,-0.24629103,-2.6445546,5.5923915,VLR
1005,5.448957,6.362261,7.866612,HRBF
1006,9.388363,4.2070503,7.1529913,HRVP
1007,1.9043478,1.2818017,8.181294,VLR
1008,0.9255134,1.2319924,4.447757,VLR
1009,10.349228,2.4403417,6.5169454,LRMP
1010,6.2995925,3.591734,9.0335865,HRBF
1011,1.9704647,-0.18476667,7.1989455,VLR
1012,5.154482,0.36458406,8.083496,LRMP
1013,6.036699,4.5366135,6.178224,HRBF
1014,4.6986375,0.85616267,8.323436,LRMP
1015,0.78986865,-1.7643048,6.5258827,VLR
1016,5.718325,3.6216388,9.074376,HRBF
1017,3.4156847,7.9525895,4.107521,HRBF
1019,6.930635,0.9958814,5.155554,LRMP
1020,1.2708967,-0.99829715,5.0956535,VLR
1021,6.1292343,-0.89370346,5.127031,LRMP
1022,1.9014647,2.2989647,6.6196504,LRMP
1023,10.663069,4.8252363,6.5686235,HRVP
1024,5.135523,-0.9050349,4.979617,LRMP
1025,1.2189721,1.865968,5.1259604,VLR
1026,7.4291353,2.8311243,5.5078835,LRMP
1027,-0.11550313,-1.18686,6.425483,VLR
1028,4.042147,-0.39632323,7.1274157,LRMP
1029,6.601565,3.6365108,3.719683,LRHB
1030,5.2198834,0.6761467,6.2393975,LRMP
1031,9.33751,7.294287,6.906641,HRVP
1032,5.6569753,1.9811981,8.694781,LRMP
1033,-0.4403134,-1.7459799,4.90244,VLR
1034,1.3908377,2.31598,6.6727495,VLR
1035,4.387586,7.65728,5.798444,HRBF
1036,7.098494,1.8410414,7.0779376,LRMP
1037,5.2745566,8.214473,6.9185047,HRBF
1038,1.4386698,3.4832287,6.394015,HRBF
1039,6.653377,3.1437654,6.609776,LRMP
1040,8.897653,3.312623,6.904463,HRVP
1041,2.0217493,0.18693024,3.4799242,VLR
1042,0.6728765,-1.1649512,4.351602,VLR
1043,2.7246149,0.063207515,7.7732835,LRMP
1044,6.5378966,7.7721305,6.1528897,HRBF
1045,0.7506232,1.4337995,4.736868,VLR
1046,8.487967,1.8815236,6.7323365,LRMP
1047,6.7548633,1.2621522,6.7766523,LRMP
1048,6.0174274,0.7779263,6.0979443,LRMP
1049,1.8163589,-1.6327412,3.2176628,VLR
1050,1.7638266,-0.8224797,5.9521775,VLR
1051,1.9684592,4.9175406,4.5317864,LRHB
1052,1.0344547,0.5409285,3.5451317,VLR
1053,0.9809125,3.55982,4.913419,VLR
1054,-0.30633986,-2.3905363,6.152769,VLR
1055,6.010301,2.116667,5.409607,LRMP
1056,8.998514,7.2771072,6.7195106,HRVP
1057,-1.0978588,-0.43898776,5.6635838,VLR
1058,0.49504453,0.7590232,6.551751,VLR
1059,6.3876953,1.0296395,7.9463825,LRMP
1060,4.4607363,0.17342831,8.252201,LRMP
1061,8.843238,7.6234612,6.7522917,HRVP
1062,7.451527,1.36989,7.2256365,LRMP
1064,6.5888815,-0.078572646,6.1290007,LRMP
1065,0.9885519,-0.7570927,3.6125484,VLR
1066,8.445862,4.5564985,6.874945,HRVP
1067,8.195923,4.721361,8.528719,HRVP
1068,0.6470784,-0.06048311,5.169163,VLR
1069,9.758208,7.4997263,6.5367455,HRVP
1070,8.783568,2.1164968,6.8601727,LRMP
1071,3.35522,5.082024,7.873263,HRBF
1072,5.1851935,4.083053,5.5848875,HRBF
1073,2.825395,1.0693853,4.5135574,VLR
1074,10.016065,4.1330104,6.4797797,HRVP
1075,8.71373,2.3613203,5.0269327,HRVP
1076,3.2729912,-2.5092692,5.854775,LRMP
1077,4.0798316,-0.9807114,5.9450884,LRMP
1079,6.3902164,3.8659067,7.952226,HRBF
1080,3.4975631,1.3863885,4.45844,LRMP
1081,1.5101864,4.533922,3.9180923,LRHB
1082,7.692917,6.956683,5.296086,HRVP
1084,0.62027586,-2.7914548,5.0797095,VLR
1085,3.0129223,-0.8698323,4.858315,VLR
1086,10.6206255,4.0009937,6.499194,HRVP
1087,7.506171,1.862622,4.311412,LRMP
1088,1.9210302,-0.19255225,3.6904328,VLR
1089,2.6439295,4.5140276,4.346705,LRHB
1090,9.711782,3.3879576,6.598094,HRVP
1093,7.91477,9.617828,5.663627,HRIR
1094,0.872487,1.4584222,8.281249,VLR
1095,4.412229,3.6059217,7.870514,HRBF
1096,7.0636067,6.8356643,6.4087033,HRBF
1097,-0.42921412,-0.581115,4.2822585,VLR
1099,6.522996,0.38196784,6.261206,LRMP
1100,5.416272,1.7915713,6.7584324,LRMP
1101,2.962019,3.2660427,2.3918886,LRHB
1102,6.907767,-0.5557997,6.09636,LRMP
1103,4.208584,1.9235461,8.22029,LRMP
1104,1.509539,-1.5792155,7.3672204,VLR
1105,5.995845,2.4257834,5.659519,LRMP
1106,8.525853,1.2675334,5.7518573,LRMP
1107,5.221388,4.0480576,9.190964,HRBF
1108,3.5076063,4.953453,6.5572877,HRBF
1109,0.8279017,1.2263625,3.4462254,VLR
1110,5.1781273,7.414473,6.8361473,HRBF
1112,-0.89942765,0.4629841,5.252952,VLR
1113,-0.6373387,-0.10827679,6.562268,VLR
1114,9.735725,4.096314,6.4705353,HRVP
1116,3.2866657,5.660991,5.5489416,HRBF
1117,0.23435774,-1.0847275,3.40312,VLR
1118,6.5212665,0.90745056,5.852834,LRMP
1119,5.5113244,2.1203063,6.573277,LRMP
1120,4.966682,6.0341067,6.07158,HRBF
1121,6.528934,10.180192,4.3724236,HRIR
1122,5.3472576,1.2043451,6.5320053,LRMP
1123,0.81864655,-0.52217776,3.66934,VLR
1124,1.6774498,-1.5952766,7.062193,VLR
1125,7.0011992,5.095407,6.332944,HRBF
1126,3.0904007,3.4759412,2.5835745,LRHB
1128,2.0199137,-0.71464235,7.390489,VLR
1129,6.194577,3.2670639,6.921513,LRMP
1130,5.892174,6.3610053,6.095326,HRBF
1131,4.2939734,-1.2234745,5.7373753,VLR
1132,1.845358,1.7603498,5.8999586,VLR
1133,5.9946237,0.78670293,5.389872,LRMP
1134,6.5769367,1.8769891,6.2524247,LRMP
1135,5.3009324,4.974902,7.3736906,HRBF
1136,6.793624,0.30138913,7.266183,LRMP
1137,-1.0849798,-0.58138114,6.527376,VLR
1138,-0.7810207,-0.43780527,4.0906153,VLR
1139,-0.8263801,-0.39069498,7.1228547,VLR
1140,6.862399,8.386463,6.066145,HRIR
1141,2.5052254,-2.4154208,4.5943446,VLR
1142,9.199353,1.5528321,7.0418234,LRMP
1143,7.139518,1.3507802,6.452427,LRMP
1144,3.6429808,1.0924445,7.1617265,LRMP
1145,-0.35250068,-2.182828,4.4573073,VLR
1146,3.1548023,0.50912297,4.811842,LRMP
1147,4.8282285,9.106132,4.415347,HRIR
1148,4.5174847,0.48889312,6.8651996,LRMP
1149,1.7667323,-2.46696,5.843574,VLR
1150,5.912774,4.482233,4.3307686,LRHB
1151,6.396147,5.046832,9.47474,HRBF
1152,8.610449,7.8525743,6.357453,HRVP
1153,9.392629,6.2874303,7.1711144,HRVP
1154,7.5326757,6.120782,7.275976,HRVP
1155,10.169413,4.880377,5.91419,HRVP
1156,4.425781,3.4903216,9.28272,HRBF
1158,6.438583,0.4918201,7.825241,LRMP
1159,4.444954,1.0088392,6.1891603,LRMP
1160,0.28394952,0.5977597,5.641386,VLR
1161,3.1424623,3.3109155,5.355767,HRBF
1162,2.7624326,-1.9167814,5.959767,VLR
1163,7.958298,0.74668187,7.668654,LRMP
1164,9.647056,4.5486856,6.861144,HRVP
1165,5.250537,-0.32267419,7.3705897,LRMP
1166,5.3216333,0.64936864,4.742435,LRMP
1167,6.975159,0.13479713,6.5639873,LRMP
1168,5.5061865,3.7248373,5.6566386,LRMP
1170,0.99039847,-1.9817431,6.939139,VLR
1171,4.9366903,0.17710663,6.126037,LRMP
1172,2.7278137,-2.2106578,4.919122,VLR
1173,4.5498695,-0.112618096,6.2857275,LRMP
1174,5.7264824,4.8074694,5.309817,HRBF
1175,-0.4712866,-0.4971379,3.6794364,VLR
1176,6.361816,2.584074,7.0084443,LRMP
1177,7.5179143,3.0724452,6.3039737,LRMP
1179,-0.7348582,-0.61272913,6.7413516,VLR
1180,4.6020293,-1.7943418,4.8915725,LRMP
1181,0.13104452,1.5258741,3.644772,VLR
1182,0.4230853,0.2364857,3.8442872,VLR
1183,1.5166065,0.6068265,3.1409132,VLR
1184,8.21016,1.6576858,4.865627,LRMP
1185,6.0725474,4.283642,6.3397164,HRBF
1186,7.4561434,4.7460504,6.403177,LRMP
1187,0.5869454,-1.1611398,4.84917,VLR
1188,3.8611362,1.0937924,5.533793,LRMP
1190,2.775958,1.0715994,5.4728065,VLR
1191,-0.130789,-1.039509,6.936448,VLR
1193,10.303871,4.7868843,6.8230386,HRVP
1195,5.242521,-1.6929538,5.760034,LRMP
1196,10.338667,3.1428483,7.0761256,HRVP
1197,-0.8249405,-0.97756404,4.8327312,VLR
1198,-0.8248071,-1.009849,3.3887072,VLR
1199,1.1919239,-2.4985285,5.882013,VLR
1200,-0.47694522,0.6958186,6.891617,VLR
1201,5.1450906,3.0143993,7.984862,HRBF
1202,-0.58569086,-1.2285116,3.4156692,VLR
1203,1.5192661,4.567329,4.3577194,HRBF
1204,1.1664667,-1.725164,4.132652,VLR
1205,2.270061,2.5630858,8.790701,HRBF
1206,5.000221,-1.6166037,6.95472,LRMP
1207,-0.7385568,-0.57374156,4.0575957,VLR
1208,6.6821585,3.2747922,6.099128,LRMP
1209,4.927464,8.125603,6.3327355,HRBF
1210,3.5913444,0.1957186,7.8179903,LRMP
1211,9.781303,5.012754,6.423425,HRVP
1212,8.406662,1.5285882,6.6124573,LRMP
1213,7.3694477,1.3840894,8.14905,LRMP
1214,4.7110386,-0.6503908,8.078631,LRMP
1215,4.1685624,2.6443663,5.360503,LRMP
1216,2.2005095,1.1281921,1.981261,LRHB
1217,0.23994958,1.4298928,7.3642654,VLR
1218,4.463493,1.2058194,4.533386,LRMP
1219,6.8591447,6.1651335,7.006522,HRBF
1220,7.5142016,2.0152335,5.0779014,LRMP
1221,6.905738,2.0681565,5.143026,LRMP
1222,9.66346,3.744511,5.6814446,HRVP
1223,1.9911693,2.485673,8.809596,HRBF
1224,7.8551497,9.684348,5.7327356,HRIR
1225,1.0123464,1.3871405,2.743567,VLR
1226,4.72442,2.9186435,8.22653,HRBF
1227,9.182466,4.0908237,7.559253,HRVP
1228,10.5135,4.3365893,6.5599666,HRVP
1229,4.40475,7.4962573,5.952259,HRBF
1230,3.4997385,2.2044084,2.0766108,LRHB
1231,2.7526314,2.9739425,4.761451,LRMP
1232,2.8190534,1.750346,6.8936086,LRMP
1234,-0.17181541,-1.2085963,3.3080204,VLR
1235,2.0062923,1.2508543,7.683983,VLR
1236,3.8308637,2.369266,9.258785,HRBF
